index;name;construction_period_start;construction_period_end;building_categories_index;building_life_time_index;number_of_dwellings_per_building;number_of_persons_per_dwelling;length_of_building;width_of_building;number_of_floors;room_height;building_geometry_special_index;percentage_of_building_surface_attached_length;percentage_of_building_surface_attached_width;share_of_window_area_on_gross_surface_area;share_of_windows_oriented_to_south;share_of_windows_oriented_to_north;gebaudebauweise_fbw;horizontal_shading_building;renovation_facade_year_start;renovation_facade_year_end;f_x3_facade;f_x2_facade;f_x1_facade;f_x0_facade;renovation_windows_year_start;renovation_windows_year_end;f_x3_windows;f_x2_windows;f_x1_windows;f_x0_windows;envelope_quality_def_index;mech_ventilation_system_index;user_profiles_index;climate_region_index;agent_mixes_index;bc_specific_userfactor;INPUT_DATA_STOP;grossfloor_area;heated_area;total_vertical_surface_area;aewd;areafloor;areawindows;areadoors;area_suitable_solar;grossvolume;heatedvolume;heated_norm_volume;characteristic_length;A_V_ratio;LEK;hwb;hwb_norm;hlpb;orig_hlpb;hlpb_dhw;t_indoor_eff_factor;effective_indoor_temp_jan;prev_index;last_action;last_action_year;mean_construction_period;uedh_sh_norm;uedh_sh_effective;uedh_sh_original;ued_dhw;climate_change_factor1;uedh_sh_climate1;climate_change_factor1a;uedh_sh_climate1a;climate_change_factor1b;uedh_sh_climate1b;climate_change_factor2;uedh_sh_climate2;ued_cool;ued_cool_climate1;ued_cool_climate1a;ued_cool_climate1b;ued_cool_climate2;ued_cool_no_int_gains;uedh_sh_savings_mech_vent;effective_heating_hours;effective_operation_hours_solar;boiler_operation_hours_dhw;distribution_operation_hours_dhw;rand_number_1;rand_number_2;rand_number_3;u_value_ceiling;u_value_exterior_walls;u_value_windows1;u_value_windows2;u_value_roof;u_value_zangendecke;u_value_floor;seam_loss_windows;n_50;envelope_quality_add_data_idx;add_building_life_time;facade_life_time_factor;windows_life_time_factor;envelope_lifetime_index;trans_loss_walls;trans_loss_ceil;trans_loss_wind;trans_loss_doors;trans_loss_floor;trans_loss_therm_bridge;trans_loss_ventilation;total_heat_losses;uedh_sh_effective_gains;uedh_sh_effective_gains_solar;uedh_sh_effective_gains_lighting;uedh_sh_effective_gains_internal_other;uedh_sh_effective_gains_internal_people;uedh_sh_norm_gains_solar_transparent;ued_cool_gains_solar_transparent;ued_cool_gains_solar_opaque;ued_cool_gains_lighting;ued_cool_gains_internal_other;ued_cool_gains_internal_people;internal_cool_gains_lighting;internal_gains_lighting;internal_cool_gains_other_appliances;internal_gains_other_appliances;internal_cool_gains_people;internal_gains_people;uedh_sh_effective_losses_before_gains;estimated_electricity_internal_gains;estimated_electricity_not_internal_gains;uedh_sh_effective_jan;uedh_sh_effective_feb;uedh_sh_effective_mar;uedh_sh_effective_apr;uedh_sh_effective_may;uedh_sh_effective_jun;uedh_sh_effective_jul;uedh_sh_effective_aug;uedh_sh_effective_sep;uedh_sh_effective_oct;uedh_sh_effective_nov;uedh_sh_effective_dec;uedh_sh_effective_gains_solar_jan;uedh_sh_effective_gains_solar_feb;uedh_sh_effective_gains_solar_mar;uedh_sh_effective_gains_solar_apr;uedh_sh_effective_gains_solar_may;uedh_sh_effective_gains_solar_jun;uedh_sh_effective_gains_solar_jul;uedh_sh_effective_gains_solar_aug;uedh_sh_effective_gains_solar_sep;uedh_sh_effective_gains_solar_oct;uedh_sh_effective_gains_solar_nov;uedh_sh_effective_gains_solar_dec;annual_mech_vent_volume_heat_recovery_mode;annual_mech_vent_volume_non_heat_recovery_mode;ued_cooling_jan;ued_cooling_feb;ued_cooling_mar;ued_cooling_apr;ued_cooling_may;ued_cooling_jun;ued_cooling_jul;ued_cooling_aug;ued_cooling_sep;ued_cooling_oct;ued_cooling_nov;ued_cooling_dec;renovation_inv_costs;of_which_maintenance_inv_costs_part;target_hwb;target_hwb_asterix;hwb_lc_factor;target_hwb_u_value_adoption_factor;hwb_original_u_values_using_days;hwb_using_days;average_effective_area_wind_west_east_red_cool;average_effective_area_wind_south_red_cool;average_effective_area_wind_north_red_cool;spec_int_gains_cool_watt;immissionFlaeche_sommer_nachweis_B8110_3;immissionsflaechenbezogenerLuftwechsel_sommer_nachweis_B8110_3;erforderliche_speicherwirksameMasse_sommer_nachweis_B8110_3;immissionsflaechenbezogene_speicherwirksameMasse_sommer_nachweis_B8110_3;heatstoragemass_ratio_sommer_nachweis_B8110_3;start_refurb_obligation_year;is_unrefurbished;deep_refurb_level;delta_hwb_refurb;average_hwb_unrefurbished_simulation_start;average_hwb_unrefurbished_current_period;hwb_ref_climate_zone;is_unrefurbished_age_not_considered;cum_inv_env_exist_build;cum_sub_env_exist_build
219;Off_la_G_1991-2000_ren_1991-2000_clr_11;1991;2000;13;1;5.800000191;3;57.52799988;8.819999695;5;2.900000095;1;0;0;0.25;0.300000012;0.200000003;25;0.75;1991;2000;4.38E-06;-0.00011588;0.00135033;0.096339822;1991;2000;4.38E-06;-0.00011588;0.00135033;0.096339822;221;2;5;1;13;0;0;2536.984619;2029.587769;2123.135986;1592.352051;507.3969421;530.7839966;0;202.958786;8118.351074;5885.804688;5276.928223;2.58716774;0.386523068;56.47418213;85.55977631;85.55977631;118.2864838;118.2864838;21.86898232;1;20;219;no action;0;0;217063.8438;217063.8438;217063.8438;5971.427734;0.879304588;193914.0313;0.958808482;208993.7031;0.918616891;201290;1.034867525;224036.8438;76356.42969;93699.30469;81883.88281;87663.29688;77202.67188;34289.97266;45380.03125;1835.069092;1129.800049;546.109314;3228;0.065909155;0.835424304;0.780605853;0.422022432;0.70337075;2.250786304;0;50;0;0.70337075;1;1.600000024;2;0;1;1;1;1120.013916;214.1328888;1194.681396;0;249.8217163;277.8649902;527.9241333;3584.438965;132094.8906;56770.74609;24418.35938;49751.13281;0;75107.85938;32621.04102;1539.75354;13921.41406;28274.2207;0;65515.08984;32757.54492;133343.9219;66671.96094;0;0;349158.7813;149144.2656;0;46237.28516;35847.01563;27227.66602;12496.54297;2351.777344;247.0960999;2.662345648;16.31787109;2710.157959;14659.01953;31112.18945;44156.13281;2192.505859;3340.779541;4969.749512;6073.644043;6920.243652;6917.177734;7043.396484;6392.712891;5113.587402;3893.803467;2177.096436;1736.042847;21394594;12673254;342.2197571;563.3320313;1424.187622;3619.548584;9840.855469;15971.38672;18450.19336;15347.55859;7443.682617;2397.268311;625.249939;330.9424133;0;0;87.29170227;0;0;1.003149867;56.30787659;86.91162872;81.92650604;49.15590668;32.77060318;17.5;135.9171906;108.2608566;2000;2792.627686;1.396313787;0;0;24.08750534;0;145.6471863;145.6471863;85.22998047;1;0;0
220;Off_la_G_gen2_1991-2000_ren_2001-2011_clr_11;1991;2000;13;1;5.800000191;3;57.52799988;8.819999695;5;2.900000095;1;0;0;0.25;0.300000012;0.200000003;25;0.75;2001;2011;3.76E-05;0.001366207;0.00396772;0.012914839;2001;2011;3.76E-05;0.001366207;0.00396772;0.012914839;222;2;5;1;13;0;0;2536.984619;2029.587769;2123.135986;1592.352051;507.3969421;530.7839966;0;202.958786;8118.351074;5885.804688;5276.928223;2.58716774;0.386523068;34.82072067;46.3737793;46.3737793;79.6125946;79.6125946;21.86898232;1;20;220;no action;0;0;117649.5625;117649.5625;117649.5625;5971.427734;0.879304588;103996.3359;0.958808482;112897.75;0.918616891;108354.0156;1.034867525;121748.9063;87179.75781;105478.6563;93100.28906;99200.40625;88716.89063;48244.35156;42760.07813;1477.775635;1129.800049;546.109314;3228;0.545918882;0.354310125;0.180536211;0.267395049;0.445658386;1.336975217;0;50;0;0.445658386;1;1.600000024;2;0;1;1;1;709.6450195;135.6754303;709.6450195;0;158.2879944;171.3253479;527.9241333;2412.50293;120989.0234;51104.32031;22789.27734;46437.57422;0;39304.95313;37589.13672;1120.979858;15990.37891;32479.26172;0;65515.08984;32757.54492;133343.9219;66671.96094;0;0;238638.5781;149144.2656;0;27864.62891;20518.98047;13734.18359;4372.84375;313.0803833;12.9083004;0.031155493;0.338000894;425.9544983;6086.755371;17657.13672;26662.71484;1973.666504;3007.328369;4473.707031;5467.418457;6229.51709;6226.757324;6340.37793;5754.640625;4603.187988;3505.153564;1959.795166;1562.76416;19540078;14527770;295.6989136;529.9160156;1511.750366;4279.226074;12004.53516;18717.23047;20173.96094;16949.01953;9076.90625;2751.698975;603.6185303;286.1923218;0;0;46.55557251;0;0;0.997378409;54.31568527;46.75336075;81.92650604;49.15590668;32.77060318;17.5;135.9171906;108.2608566;2000;2792.627686;1.396313787;0;0;24.08750534;0;145.6471863;145.6471863;46.53315735;1;0;0
221;Off_la_H_2001-2008_ren_2001-2011_clr_11;2001;2008;13;6;5.800000191;3;57.52799988;8.819999695;5;2.900000095;1;0;0;0.25;0.300000012;0.200000003;25;0.75;2001;2011;-4.64E-05;-0.002217012;0.012872186;0.116917163;2001;2011;-4.64E-05;-0.002217012;0.012872186;0.116917163;223;2;5;1;13;0;0;2536.984619;2029.587769;2123.135986;1592.352051;507.3969421;530.7839966;0;202.958786;8118.351074;5885.804688;5276.928223;2.58716774;0.386523068;56.46101761;85.577034;85.577034;118.2629776;118.2629776;21.86898232;1;20;221;no action;0;0;217107.6094;217107.6094;217107.6094;5971.427734;0.879304588;193873.875;0.958808482;209007.5469;0.918616891;201275.9219;1.034867525;224107.0156;75826.11719;93160.15625;81346.78906;87123.16406;76644.375;33747.45313;45387.57813;1835.803833;1129.800049;546.109314;3228;0.044201829;0.863380611;0.531211913;0.364738196;0.668686628;2.431587934;0;50;0;0.668686628;1;2.5;2;0;1;1;1;1064.784546;185.0670471;1290.647949;0;237.5026855;277.8002319;527.9241333;3583.726563;131983.9688;56794.84375;24425.37305;49765.39844;0;75206.85938;32443.66992;1417.448975;13845.35547;28119.64063;0;65515.08984;32757.54492;133343.9219;66671.96094;0;0;349091.625;149144.2656;0;46235.12891;35851.3125;27238.79883;12510.29297;2357.463623;247.8709717;2.67194581;16.3685894;2715.169922;14667.12988;31112.79883;44152.60938;2193.436523;3342.197754;4971.859375;6076.22168;6923.181152;6920.11377;7046.38623;6395.42627;5115.757813;3895.456299;2178.020508;1736.779663;21398224;12669624;340.8033142;560.1101685;1414.4552;3588.364746;9756.339844;15854.77246;18352.11523;15257.3457;7374.983398;2376.223389;621.1374512;329.4637756;0;0;87.29170227;0;0;1.001733899;68.09535217;87.08224487;81.92650604;49.15590668;32.77060318;17.5;135.9171906;108.2608566;2000;2792.627686;1.396313787;0;0;24.08750534;0;145.6471863;145.6471863;85.39514923;1;0;0
222;Off_la_I_2009-2011_ren_2009-2011_clr_11;2009;2011;13;6;5.800000191;3;57.52799988;8.819999695;5;2.900000095;1;0;0;0.25;0.300000012;0.200000003;25;0.75;2009;2011;0;0;0;0.333333343;2009;2011;0;0;0;0.333333343;224;2;5;1;13;0;0;2536.984619;2029.587769;2123.135986;1592.352051;507.3969421;530.7839966;0;202.958786;8118.351074;5885.804688;5276.928223;2.58716774;0.386523068;34.79736328;46.34418488;46.34418488;79.57087708;79.57087708;21.86898232;1;20;222;no action;0;0;117574.4844;117574.4844;117574.4844;5971.427734;0.879304588;103833.3125;0.958808482;112791.4219;0.918616891;108218.4688;1.034867525;121701.3516;86719.72656;105060.5156;92650.84375;98764.94531;88234.96094;47726.50781;42760.10938;1477.606812;1129.800049;546.109314;3228;0.368526816;0.806480944;0.420950562;0.248380348;0.377538145;1.58963418;0;50;0;0.397408545;1;2.5;2;0;1;1;1;601.173645;126.0274277;843.7523804;0;141.1507111;171.2104187;527.9241333;2411.23877;120944.875;51105.62109;22789.70898;46438.45313;0;39292.34766;37456.16797;972.586853;15931.46191;32359.50977;0;65515.08984;32757.54492;133343.9219;66671.96094;0;0;238519.375;149144.2656;0;27847.78125;20506.92383;13725.84668;4369.507324;312.5595398;12.87210274;0.030793222;0.336370647;425.2259827;6081.688965;17645.51563;26646.19336;1973.716675;3007.404785;4473.820801;5467.557617;6229.675781;6226.916016;6340.539551;5754.787109;4603.305176;3505.24292;1959.844971;1562.803955;19539306;14528542;293.3876038;525.5001831;1500.208008;4247.046875;11932.74316;18629.3418;20092.96484;16872.60156;9015.115234;2728.725098;598.2403564;283.8492126;0;0;46.55557251;0;0;0.999849319;46.96642685;46.56690598;81.92650604;49.15590668;32.77060318;17.5;135.9171906;108.2608566;2000;2792.627686;1.396313787;0;0;24.08750534;0;145.6471863;145.6471863;46.35331345;1;0;0
223;EDU_pub_AB_DENKMALSCHUTZ_1890-1944_ren_1920-1994_clr_11;1890;1944;26;4;5.070000172;3;43.77600098;9;3;3.299999952;1;0;0;0.170000002;0.300000012;0.200000003;30;0.75;1920;1994;3.55E-07;-1.66E-05;0.000174515;0.000877468;1920;1994;3.55E-07;-1.66E-05;0.000174515;0.000877468;225;1;7;1;14;0;0;1181.952026;945.5616455;1139.961548;946.1680908;393.9840088;193.7934723;0;157.5936127;4255.026855;3120.353271;2458.460205;2.20704484;0.453094572;86.13473511;181.5613251;181.5613251;100.8434448;100.8434448;20.813591;1;20;223;no action;0;0;214596.7813;214596.7813;214596.7813;5564.039551;0.879304588;192758.25;0.958808482;206978;0.918616891;199713.2188;1.034867525;221184.6875;28479.94336;32851.07031;30687.20703;33032.21484;26755.50977;8557.348633;0;2128.019287;1129.800049;534.65448;3228;0.886021614;0.180178761;0.958156466;0.840599179;1.260898709;2.101498127;0;50;0;1.050749063;4.099999905;1.600000024;1;0;1;1;1;1193.022095;331.1826477;407.2566223;0;289.7848206;222.1246185;612.491333;3055.862305;91108.03125;31134.9707;9051.167969;48524.96484;0;58737.33984;10893.48535;1503.525635;3246.55835;12836.37402;0;23502.5;11598.63672;93185.09375;62123.39844;0;0;305704.8125;95204.8125;0;42781.48047;34114.66797;27497.82031;14661.82715;4260.400879;774.6069336;20.2959938;87.89000702;4410.541016;15797.72363;29469.04492;40720.48047;1202.443604;1832.195313;2725.577148;3330.989502;3795.293213;3793.611816;3862.834473;3505.977783;2804.462646;2135.492432;1193.992554;952.1040649;0;0;137.9578094;215.7460175;489.8528442;1153.997314;3003.236084;5039.691895;8260.745117;6767.979004;2262.019531;778.6218872;235.7780914;134.3187866;0;0;188.3163757;0;0;0.998791814;225.1785278;188.5730286;41.87683105;25.12609863;16.75073242;18.95000076;69.47422791;112.2845612;2000;3475.70459;1.737852335;0;0.817453265;104.8066483;0;180.7752838;180.7752838;181.783905;1;0;0
224;EDU_pub_AB_DENKMALSCHUTZ_gen2_1890-1944_ren_1995-2004_clr_11;1890;1944;26;4;5.070000172;3;43.77600098;9;3;3.299999952;1;0;0;0.170000002;0.300000012;0.200000003;30;0.75;1995;2004;3.83E-06;-0.000108814;0.000452153;0.100289956;1995;2004;3.83E-06;-0.000108814;0.000452153;0.100289956;226;1;7;1;14;0;0;1181.952026;945.5616455;1139.961548;946.1680908;393.9840088;193.7934723;0;157.5936127;4255.026855;3120.353271;2458.460205;2.20704484;0.453094572;85.91833496;181.5470581;181.5470581;100.6408844;100.6408844;20.813591;1;20;224;no action;0;0;214579.9063;214579.9063;214579.9063;5564.039551;0.879304588;193059.625;0.958808482;207075.5;0.918616891;199915.8594;1.034867525;221070.6094;27858.31055;32112.0918;29996.28516;32269.52734;26188.97266;8058.001465;0;2132.134766;1129.800049;534.65448;3228;0.457381129;0.379411548;0.763501346;0.580252945;1.450632334;1.450632334;0;50;0;1.208860159;4.099999905;1.600000024;1;0;1;1;1;1372.541992;228.6103821;281.1230774;0;333.3900757;221.5665588;612.491333;3049.723633;90545.96875;31212.74609;9066.652344;48607.82422;0;59185.49219;10659.9707;1442.425659;3180.516602;12575.39648;0;23502.5;11598.63672;93185.09375;62123.39844;0;0;305125.875;95204.8125;0;42724.79688;34094.32031;27513.40625;14708.6875;4297.760254;785.06427;20.61334419;89.1259079;4435.629395;15813.31836;29437.16406;40660.03906;1205.447266;1836.772095;2732.385742;3339.310303;3804.773926;3803.088135;3872.483887;3514.73584;2811.468262;2140.826904;1196.975098;954.4824219;0;0;140.5166321;218.0041504;489.8800049;1139.467529;2935.254883;4912.111328;8064.039551;6600.009766;2213.015625;771.616394;237.6377106;136.7560883;0;0;188.3163757;0;0;0.999775946;194.9114838;188.3638153;41.87683105;25.12609863;16.75073242;18.95000076;69.47422791;112.2845612;2000;3475.70459;1.737852335;0;0;104.8066483;0;180.7752838;180.7752838;181.5886078;1;0;0
225;EDU_pub_AB_DENKMALSCHUTZ_gen3_1890-1944_ren_2005-2011_clr_11;1890;1944;26;4;5.070000172;3;43.77600098;9;3;3.299999952;1;0;0;0.170000002;0.300000012;0.200000003;30;0.75;2005;2011;-8.46E-07;4.37E-05;-0.000835511;0.144849136;2005;2011;-8.46E-07;4.37E-05;-0.000835511;0.144849136;227;1;7;1;14;0;0;1181.952026;945.5616455;1139.961548;946.1680908;393.9840088;193.7934723;0;157.5936127;4255.026855;3120.353271;2458.460205;2.20704484;0.453094572;59.85042572;125.5893936;125.5893936;76.23855591;76.23855591;20.813591;1;20;225;no action;0;0;148440.6406;148440.6406;148440.6406;5564.039551;0.879304588;133548.75;0.958808482;143254.7969;0.918616891;138299.0313;1.034867525;152917.2031;31087.02344;35250.61719;33425.04688;35878.46484;29240.76367;11414.76855;0;1947.054565;1129.800049;534.65448;3228;0.122351214;0.273051679;0.839791;0.568567634;0.758090198;1.421419024;0;50;0;1.184515834;4.099999905;1.600000024;1;0;1;1;1;717.2807617;224.0065613;275.461731;0;326.6762085;154.3425293;612.491333;2310.259277;86949.60938;29639.67578;8766.304688;47001.0625;0;40122.63672;12191.79004;1049.401733;3602.697266;14243.13379;0;23502.5;11598.63672;93185.09375;62123.39844;0;0;235390.2031;95204.8125;0;31115.67188;24393.38477;18899.89844;9077.193359;1917.994873;227.9907837;2.707086325;15.78061962;2085.960693;10171.0918;20924.33203;29608.62109;1144.694702;1744.201904;2594.677979;3171.014648;3613.019775;3611.418945;3677.317139;3337.599121;2669.774902;2032.932861;1136.649536;906.3781128;0;0;106.172287;176.8427887;444.9280701;1162.853027;3296.903809;5647.701172;9197.80957;7564.612305;2436.629883;753.2715454;196.1302643;103.1690826;0;0;129.9328766;0;0;0.99932164;137.2191315;130.0341644;41.87683105;25.12609863;16.75073242;18.95000076;69.47422791;112.2845612;2000;3475.70459;1.737852335;0;0;104.8066483;0;180.7752838;180.7752838;125.6748581;1;0;0
226;EDU_pub_AB_1919-1944_ren_1920-1994_clr_11;1919;1944;26;2;5.070000172;3;43.77600098;9;3;3.299999952;1;0;0;0.170000002;0.300000012;0.200000003;30;0.75;1920;1994;4.35E-07;-2.51E-05;0.00038686;0.000506427;1920;1994;4.35E-07;-2.51E-05;0.00038686;0.000506427;228;1;7;1;14;0;0;1181.952026;945.5616455;1139.961548;946.1680908;393.9840088;193.7934723;0;157.5936127;4255.026855;3120.353271;2458.460205;2.20704484;0.453094572;86.23899078;181.5634766;181.5634766;100.94104;100.94104;20.813591;1;20;226;no action;0;0;214599.3125;214599.3125;214599.3125;5564.039551;0.879304588;192677.0313;0.958808482;206952;0.918616891;199658.75;1.034867525;221215.8594;29033.69336;33472.62891;31281.96875;33668.27734;27275.82031;8995.081055;0;2125.987061;1129.800049;534.65448;3228;0.934120595;0.991969824;0.944750607;0.967723548;1.290298104;1.774159789;0;50;0;1.008045197;2;1.600000024;1;0;1;1;1;1220.838867;381.2676086;343.8205872;0;278.0075684;222.3934631;612.491333;3058.819336;91384.38281;31098.27148;9043.899414;48486.05859;0;58519.38672;11066.07617;1635.126465;3296.936279;13035.55469;0;23502.5;11598.63672;93185.09375;62123.39844;0;0;305983.6875;95204.8125;0;42808.53516;34124.08594;27489.76953;14638.76953;4242.25293;769.5636597;20.14347649;87.2946167;4395.504883;15789.85156;29484.15039;40749.39063;1201.026245;1830.035645;2722.364502;3327.063232;3790.819824;3789.140137;3858.28125;3501.845459;2801.156982;2132.975342;1192.585205;950.9818115;0;0;138.7145538;217.7373352;495.6427002;1173.856567;3065.214355;5146.038574;8416.299805;6903.963867;2310.890137;791.805481;238.3766022;135.1536102;0;0;188.3163757;0;0;0.998466909;235.0109406;188.6425171;41.87683105;25.12609863;16.75073242;18.95000076;69.47422791;112.2845612;2000;3475.70459;1.737852335;0;0.817453265;29.94475555;0;180.7752838;180.7752838;181.8479767;1;0;0
227;EDU_pub_AB_gen2_1919-1944_ren_1995-2004_clr_11;1919;1944;26;2;5.070000172;3;43.77600098;9;3;3.299999952;1;0;0;0.170000002;0.300000012;0.200000003;30;0.75;1995;2004;3.66E-06;-9.57E-05;0.000315529;0.100567378;1995;2004;3.66E-06;-9.57E-05;0.000315529;0.100567378;229;1;7;1;14;0;0;1181.952026;945.5616455;1139.961548;946.1680908;393.9840088;193.7934723;0;157.5936127;4255.026855;3120.353271;2458.460205;2.20704484;0.453094572;85.90192413;181.5521545;181.5521545;100.6255188;100.6255188;20.813591;1;20;227;no action;0;0;214585.9375;214585.9375;214585.9375;5564.039551;0.879304588;192969.875;0.958808482;207047.375;0.918616891;199855.9375;1.034867525;221106.7813;27838.40039;32121.2207;29983.15234;32264.61914;26164.45898;8039.447754;0;2132.52002;1129.800049;534.65448;3228;0.615264416;0.794455707;0.404458076;0.557133615;1.48568964;1.392834067;0;50;0;1.160694838;2;1.600000024;1;0;1;1;1;1405.712158;219.5017395;269.9221497;0;320.1066284;221.5242767;612.491333;3049.258301;90496.07813;31219.75977;9068.042969;48615.27734;0;59227.85156;10647.39844;1451.555908;3177.188477;12562.25879;0;23502.5;11598.63672;93185.09375;62123.39844;0;0;305081.9688;95204.8125;0;42721.01563;34093.55859;27515.73047;14713.48047;4301.391113;786.0848389;20.64558601;89.24961853;4438.317871;15815.32227;29435.25;40655.86719;1205.71814;1837.184814;2732.999756;3340.060791;3805.628906;3803.942871;3873.354004;3515.525635;2812.099854;2141.307861;1197.244141;954.6968994;0;0;141.0480194;218.6664734;490.7307434;1139.994141;2933.237793;4906.934082;8054.958984;6592.672363;2212.160645;772.3956299;238.3234711;137.2792358;0;0;188.3163757;0;0;0.999509871;203.2434692;188.4201508;41.87683105;25.12609863;16.75073242;18.95000076;69.47422791;112.2845612;2000;3475.70459;1.737852335;0;0;29.94475555;0;180.7752838;180.7752838;181.6430511;1;0;0
228;EDU_pub_AB_gen3_1919-1944_ren_2005-2011_clr_11;1919;1944;26;2;5.070000172;3;43.77600098;9;3;3.299999952;1;0;0;0.170000002;0.300000012;0.200000003;30;0.75;2005;2011;3.91E-06;1.51E-05;-0.000660249;0.14439483;2005;2011;3.91E-06;1.51E-05;-0.000660249;0.14439483;230;1;7;1;14;0;0;1181.952026;945.5616455;1139.961548;946.1680908;393.9840088;193.7934723;0;157.5936127;4255.026855;3120.353271;2458.460205;2.20704484;0.453094572;46.75377274;98.29653931;98.29653931;63.97869873;63.97869873;20.813591;1;20;228;no action;0;0;116181.7969;116181.7969;116181.7969;5564.039551;0.879304588;104064.8047;0.958808482;111962.7891;0.918616891;107930.4063;1.034867525;119823.0156;33391.32422;37695.63672;35898.62891;38513.47656;31400.74609;14508.55566;0;1815.945068;1129.800049;534.65448;3228;0.524416327;0.496465981;0.343118459;0.444151968;0.592202604;1.110379815;0;50;0;0.925316572;2;1.600000024;1;0;1;1;1;560.3231812;174.9887695;215.1843567;0;255.1919556;120.5688248;612.491333;1938.748413;84172.875;28567.5332;8558.006836;45886.37109;0;31032.68359;13224.83691;885.6109619;3892.493164;15388.38477;0;23502.5;11598.63672;93185.09375;62123.39844;0;0;200354.6719;95204.8125;0;25301.4043;19547.61523;14619.44336;6357.763184;997.446228;83.32219696;0.541688979;3.950951338;1134.677612;7398.859863;16666.05859;24070.71484;1103.288208;1681.109619;2500.821777;3056.311035;3482.327637;3480.784668;3544.299316;3216.869629;2573.202393;1959.396484;1095.534058;873.5921021;0;0;91.69255066;159.596405;429.550415;1202.521362;3581.275391;6166.335449;9910.725586;8198.233398;2623.484619;759.8692017;178.9873199;89.05307007;0;0;101.4011307;0;0;0.994649708;137.2191315;102.033783;41.87683105;25.12609863;16.75073242;18.95000076;69.47422791;112.2845612;2000;3475.70459;1.737852335;0;0;29.94475555;0;180.7752838;180.7752838;98.81501007;1;0;0
229;EDU_pub_CD_1945-1970_ren_1952-1970_clr_11;1945;1970;26;1;5.070000172;3;43.77600098;9;3;3.299999952;1;0;0;0.170000002;0.300000012;0.200000003;30;0.75;1952;1970;3.80E-05;-0.000148234;0.001117441;0.000504171;1952;1970;3.80E-05;-0.000148234;0.001117441;0.000504171;231;1;7;1;14;0;0;1181.952026;945.5616455;1139.961548;946.1680908;393.9840088;193.7934723;0;157.5936127;4255.026855;3120.353271;2458.460205;2.20704484;0.453094572;86.21453857;181.5681458;181.5681458;100.9181671;100.9181671;20.813591;1;20;229;no action;0;0;214604.8438;214604.8438;214604.8438;5564.039551;0.879304588;193152.5625;0.958808482;207124.9063;0.918616891;199987.7813;1.034867525;221073.4844;28818.35547;33094.03125;31009.06836;33331.45703;27103.44922;8827.981445;0;2126.523438;1129.800049;534.65448;3228;0.313525766;0.195637256;0.599582553;0.934731781;1.246309042;1.713674784;0;50;0;1.246309042;2;1.600000024;1;0;1;1;1;1179.217896;368.2693787;332.098999;0;343.7180786;222.3304443;612.491333;3058.125977;91313.47656;31108.09375;9045.851563;48496.50781;0;58577.5;11005.02832;1570.686646;3278.802246;12963.83789;0;23502.5;11598.63672;93185.09375;62123.39844;0;0;305918.3125;95204.8125;0;42802.67969;34122.61719;27492.72266;14645.31445;4247.209473;770.9369507;20.18586159;87.45999146;4399.168945;15792.46289;29481.08203;40742.99219;1201.405518;1830.613647;2723.224365;3328.114014;3792.01709;3790.336914;3859.5;3502.951416;2802.041748;2133.648926;1192.961792;951.2821655;0;0;137.913269;216.290329;492.4119873;1164.975464;3040.931152;5105.961426;8359.003906;6853.346191;2291.038574;785.5068359;236.649353;134.3264923;0;0;188.3163757;0;0;0.998240948;243.5747681;188.6905823;41.87683105;25.12609863;16.75073242;18.95000076;69.47422791;112.2845612;2000;3475.70459;1.737852335;0;1;29.94475555;0;180.7752838;180.7752838;181.8946533;1;0;0
